name,mass,year,reclat,reclong,GeoLocation
Meteorite Hills 00566,143.77,2000,-79.68333,155.75,"(-79.683330, 155.750000)"
Queen Alexandra Range 97025,143.7,1997,-84,168,"(-84.000000, 168.000000)"
Ramlat as Sahmah 353,143.6,2010,20.36093,55.67223,"(20.360930, 55.672230)"
Graves Nunataks 06147,143.5,2006,0,0,"(0.000000, 0.000000)"
Miller Range 090075,143.5,2009,0,0,"(0.000000, 0.000000)"
Northwest Africa 4094,143.5,,,,
Yamato 981644,143.44,1998,0,0,"(0.000000, 0.000000)"
Elephant Moraine 90204,143.4,1990,-76.27493,156.50063,"(-76.274930, 156.500630)"
Grove Mountains 021512,143.4,2003,-72.935,75.31861,"(-72.935000, 75.318610)"
Sayh al Uhaymir 488,143.3,2008,21.2921,57.178,"(21.292100, 57.178000)"
Yamato 794055,143.29,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Northwest Africa 4076,143.1,,,,
Queen Alexandra Range 97049,143.1,1997,-84,168,"(-84.000000, 168.000000)"
Ramlat as Sahmah 211,143.03,2003,20.58587,55.87252,"(20.585870, 55.872520)"
Yamato 792341,143.02,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Acfer 139,143,1990,27.56667,4.08333,"(27.566670, 4.083330)"
Dar al Gani 844,143,1999,27.396,16.1905,"(27.396000, 16.190500)"
Dhofar 1649,143,2011,19.04562,54.58178,"(19.045620, 54.581780)"
Hammadah al Hamra 028,143,1990,28.81667,12.73333,"(28.816670, 12.733330)"
Hammadah al Hamra 059,143,1994,28.9455,13.0695,"(28.945500, 13.069500)"
Meteorite Hills 01122,143,2001,-79.68333,159.75,"(-79.683330, 159.750000)"
Northwest Africa 233,143,2000,,,
Northwest Africa 3112,143,2003,,,
Northwest Africa 4268,143,2003,,,
Northwest Africa 7132,143,2010,0,0,"(0.000000, 0.000000)"
Queen Alexandra Range 97058,143,1997,-84,168,"(-84.000000, 168.000000)"
Tanezrouft 020,143,1991,25.13806,0.28528,"(25.138060, 0.285280)"
Yamato 983183,142.9,1998,0,0,"(0.000000, 0.000000)"
Elephant Moraine 83324,142.8,1983,-76.285,157.28889,"(-76.285000, 157.288890)"
Asuka 881090,142.79,1988,-72,26,"(-72.000000, 26.000000)"
Allan Hills A77277,142.7,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
MacAlpine Hills 02831,142.6,2002,-84.21667,160.5,"(-84.216670, 160.500000)"
Asuka 87153,142.51,1987,-72,26,"(-72.000000, 26.000000)"
Pavlodar (stone),142.5,1938,52.3,77.03333,"(52.300000, 77.033330)"
Yamato 790416,142.46,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Sayh al Uhaymir 143,142.43,2002,21.05703,57.29972,"(21.057030, 57.299720)"
Grosvenor Mountains 03106,142.4,2003,,,
Ramlat as Sahmah 114,142.4,2003,20.56848,56.10217,"(20.568480, 56.102170)"
Allan Hills A79007,142.3,1979,-76.69778,159.34611,"(-76.697780, 159.346110)"
Dominion Range 03196,142.3,2002,,,
Elephant Moraine 87746,142.3,1987,-76.18333,157.16667,"(-76.183330, 157.166670)"
Queen Alexandra Range 97014,142.3,1997,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99315,142.3,1999,-84,168,"(-84.000000, 168.000000)"
Roberts Massif 03527,142.3,2003,,,
Asuka 882037,142.28,1988,-72,26,"(-72.000000, 26.000000)"
Grosvenor Mountains 03104,142.2,2003,,,
Miller Range 05035,142.2,2005,,,
Grosvenor Mountains 95545,142.1,1995,-85.66667,175,"(-85.666670, 175.000000)"
Miller Range 99312,142.1,1999,-83.25,157,"(-83.250000, 157.000000)"
Allan Hills 82122,142,1982,-76.98507,156.90009,"(-76.985070, 156.900090)"
Dar al Gani 1024,142,1999,27.188,16.40233,"(27.188000, 16.402330)"
Dar al Gani 337,142,1997,27.182,16.15017,"(27.182000, 16.150170)"
Dar al Gani 532,142,1997,27.20017,16.3685,"(27.200170, 16.368500)"
Dar al Gani 907,142,2000,27.05383,16.4475,"(27.053830, 16.447500)"
Dhofar 1250,142,2005,18.534528,54.167889,"(18.534528, 54.167889)"
Dhofar 854,142,2001,18.88,54.61667,"(18.880000, 54.616670)"
Dhofar 910,142,,19.33173,54.7789,"(19.331730, 54.778900)"
Northwest Africa 5486,142,2008,,,
Northwest Africa 7004,142,2011,0,0,"(0.000000, 0.000000)"
Tanezrouft 003,142,1989,25.45,0.55,"(25.450000, 0.550000)"
Yamato 792517,141.95,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Lonewolf Nunataks 94109,141.9,1994,-81.33333,152.83333,"(-81.333330, 152.833330)"
LaPaz Icefield 02266,141.88,2002,-86.36667,-70,"(-86.366670, -70.000000)"
Grove Mountains 090007,141.85,2010,-72.77922,75.31547,"(-72.779220, 75.315470)"
Yamato 791471,141.83,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Elephant Moraine 90467,141.8,1990,-76.27041,156.43293,"(-76.270410, 156.432930)"
Lewis Cliff 86250,141.8,1986,-84.25594,161.38097,"(-84.255940, 161.380970)"
Meteorite Hills 01271,141.8,2001,-79.68333,159.75,"(-79.683330, 159.750000)"
Northwest Africa 2008,141.8,2002,,,
Northwest Africa 6723,141.8,2011,0,0,"(0.000000, 0.000000)"
Northwest Africa 2196,141.7,,,,
Northwest Africa 7194,141.6,2012,0,0,"(0.000000, 0.000000)"
Roberts Massif 04172,141.6,2004,,,
Al Huwaysah 004,141.51,2010,22.74733,55.39522,"(22.747330, 55.395220)"
Allan Hills 88010,141.5,1988,-76.72213,158.71676,"(-76.722130, 158.716760)"
Northwest Africa 2350,141.5,,,,
Yamato 983620,141.5,1998,0,0,"(0.000000, 0.000000)"
Yamato 793447,141.43,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 790399,141.42,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Allan Hills 84121,141.4,1984,-76.72513,158.7146,"(-76.725130, 158.714600)"
Roberts Massif 04139,141.4,2004,,,
Yamato 74144,141.4,1974,-71.78361,36.26528,"(-71.783610, 36.265280)"
Asuka 881396,141.38,1988,-72,26,"(-72.000000, 26.000000)"
Allan Hills A77295,141.3,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Mount Crean 01400,141.3,2001,,,
Queen Alexandra Range 90265,141.3,1990,-84.59482,162.34674,"(-84.594820, 162.346740)"
Queen Alexandra Range 97051,141.3,1997,-84,168,"(-84.000000, 168.000000)"
Asuka 881950,141.25,1988,-72,26,"(-72.000000, 26.000000)"
Allan Hills 85037,141.2,1985,-76.75225,159.38956,"(-76.752250, 159.389560)"
Lewis Cliff 86479,141.2,1986,-84.27408,161.68151,"(-84.274080, 161.681510)"
Meteorite Hills 96522,141.2,1996,-79.68333,159.75,"(-79.683330, 159.750000)"
Queen Alexandra Range 94719,141.1,1994,-84,168,"(-84.000000, 168.000000)"
Roosevelt County 032,141.1,1968,34.08333,-103.5,"(34.083330, -103.500000)"
Yamato 791322,141.06,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Dar al Gani 905,141,2000,27.10833,16.05833,"(27.108330, 16.058330)"
Dhofar 743,141,2002,19.19333,54.70167,"(19.193330, 54.701670)"
El Médano 028,141,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
Jiddat al Harasis 061,141,2000,19.77562,56.64048,"(19.775620, 56.640480)"
Kalahari 002,141,,,,
Northwest Africa 1494,141,2002,,,
Northwest Africa 2784,141,2004,,,
Northwest Africa 4315,141,2004,,,
Northwest Africa 5016,141,2007,,,
Northwest Africa 6261,141,2009,0,0,"(0.000000, 0.000000)"
Sahara 98660,141,1998,,,
Grove Mountains 022162,140.96,2003,-72.78167,75.30389,"(-72.781670, 75.303890)"
Graves Nunataks 98055,140.8,1998,-86.71667,-141.5,"(-86.716670, -141.500000)"
Pecora Escarpment 91049,140.8,1991,-85.57619,-68.52579,"(-85.576190, -68.525790)"
MacAlpine Hills 02747,140.71,2002,,,
Yamato 982435,140.7,1998,0,0,"(0.000000, 0.000000)"
Asuka 881444,140.68,1988,-72,26,"(-72.000000, 26.000000)"
Asuka 880852,140.65,1988,-72,26,"(-72.000000, 26.000000)"
Bowden Névé 85800,140.6,1985,-83.5,165,"(-83.500000, 165.000000)"
Jiddat al Harasis 472,140.569,2007,19.83555,56.44693,"(19.835550, 56.446930)"
Elephant Moraine 83323,140.5,1983,-76.3,157.18361,"(-76.300000, 157.183610)"
Elephant Moraine A79009,140.3,1979,-76.29028,157.22778,"(-76.290280, 157.227780)"
Graves Nunataks 98010,140.3,1998,-86.71667,-141.5,"(-86.716670, -141.500000)"
Grosvenor Mountains 03095,140.3,2003,,,
Mount Walton 03001,140.3,2003,-72.44867,160.33969,"(-72.448670, 160.339690)"
Stewart Hills 91800,140.3,1991,-84.2,-86,"(-84.200000, -86.000000)"
Jiddat al Harasis 255,140.22,2005,19.98342,56.32412,"(19.983420, 56.324120)"
Allan Hills 85039,140.2,1985,-76.90414,156.68119,"(-76.904140, 156.681190)"
Elephant Moraine 90367,140.2,1990,-76.26568,156.41279,"(-76.265680, 156.412790)"
Elephant Moraine 90492,140.2,1990,-76.27071,156.43645,"(-76.270710, 156.436450)"
Asuka 880924,140.16,1988,-72,26,"(-72.000000, 26.000000)"
Asuka 881126,140.14,1988,-72,26,"(-72.000000, 26.000000)"
Asuka 881275,140.11,1988,-72,26,"(-72.000000, 26.000000)"
Elephant Moraine 96056,140.1,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
Grosvenor Mountains 03067,140.1,2003,,,
Killeter,140,1844,54.66667,-7.66667,"(54.666670, -7.666670)"
Acfer 100,140,1990,27.46667,3.95,"(27.466670, 3.950000)"
Acfer 147,140,1990,27.6,4.11667,"(27.600000, 4.116670)"
Acfer 343,140,2002,27.619722,4.265,"(27.619722, 4.265000)"
Coyote Dry Lake 129,140,2000,35.06917,-116.7502,"(35.069170, -116.750200)"
Dar al Gani 931,140,2000,27.11667,16.46667,"(27.116670, 16.466670)"
Dhofar 1281,140,2005,18.21947,54.30514,"(18.219470, 54.305140)"
Dhofar 402,140,2001,19.30017,54.53572,"(19.300170, 54.535720)"
Dhofar 619,140,2001,19.14145,54.6593,"(19.141450, 54.659300)"
Hammadah al Hamra 092,140,1995,28.66017,12.86633,"(28.660170, 12.866330)"
Hammadah al Hamra 199,140,1997,28.572,13.1525,"(28.572000, 13.152500)"
Hammadah al Hamra 284,140,2000,28.44067,12.88167,"(28.440670, 12.881670)"
Northwest Africa 1964,140,2003,,,
Northwest Africa 2202,140,2004,0,0,"(0.000000, 0.000000)"
Northwest Africa 3067,140,2002,,,
Northwest Africa 4046,140,2005,,,
Northwest Africa 4484,140,2006,,,
Northwest Africa 5015,140,2007,,,
Northwest Africa 6906,140,2008,0,0,"(0.000000, 0.000000)"
Northwest Africa 7448,140,2003,0,0,"(0.000000, 0.000000)"
Northwest Africa 7618,140,2011,0,0,"(0.000000, 0.000000)"
Northwest Africa 7739,140,2012,0,0,"(0.000000, 0.000000)"
Roosevelt County 085,140,1969,34.31667,-103.38333,"(34.316670, -103.383330)"
Sahara 97161,140,1997,,,
Sayh al Uhaymir 204,139.96,1998,21.0835,57.25275,"(21.083500, 57.252750)"
Allan Hills 82126,139.9,1982,-76.90692,157.0235,"(-76.906920, 157.023500)"
LaPaz Icefield 03639,139.9,2003,,,
Miller Range 07105,139.9,2007,0,0,"(0.000000, 0.000000)"
Queen Alexandra Range 97360,139.9,1997,-84,168,"(-84.000000, 168.000000)"
Elephant Moraine 92044,139.7,1992,-76.05565,156.27849,"(-76.055650, 156.278490)"
Grosvenor Mountains 95568,139.7,1995,-85.66667,175,"(-85.666670, 175.000000)"
Grove Mountains 020130,139.7,2003,-72.97667,75.26028,"(-72.976670, 75.260280)"
Grove Mountains 022168,139.67,2003,-72.78167,75.30389,"(-72.781670, 75.303890)"
Allan Hills A81107,139.6,1981,-76.77417,159.28306,"(-76.774170, 159.283060)"
Grosvenor Mountains 06065,139.6,2006,,,
Lahmada 004,139.6,1999,27.16667,-9.5,"(27.166670, -9.500000)"
Miller Range 090927,139.5,2009,0,0,"(0.000000, 0.000000)"
Queen Alexandra Range 97052,139.5,1997,-84,168,"(-84.000000, 168.000000)"
Elephant Moraine 96047,139.41,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
Grosvenor Mountains 03088,139.4,2003,,,
Miller Range 07114,139.4,2007,,,
Queen Alexandra Range 93051,139.4,1993,-84.5737,162.49708,"(-84.573700, 162.497080)"
Graves Nunataks 06140,139.3,2006,0,0,"(0.000000, 0.000000)"
Northwest Africa 3080,139.3,2003,,,
Queen Alexandra Range 99192,139.3,1999,-84,168,"(-84.000000, 168.000000)"
Yamato 74108,139.3,1974,-71.81778,36.45833,"(-71.817780, 36.458330)"
Yamato 983861,139.3,1998,0,0,"(0.000000, 0.000000)"
Allan Hills A80125,139.2,1980,-76.77194,159.28528,"(-76.771940, 159.285280)"
Asuka 87214,139.2,1987,-72,26,"(-72.000000, 26.000000)"
Grosvenor Mountains 03092,139.2,2003,,,
Yamato 981499,139.14,1998,0,0,"(0.000000, 0.000000)"
Northwest Africa 4140,139.1,,,,
Jiddat al Harasis 397,139.088,2002,19.96807,56.42157,"(19.968070, 56.421570)"
Acfer 326,139,1989,27.5,3.61667,"(27.500000, 3.616670)"
Dhofar 201,139,1999,18.39333,54.16667,"(18.393330, 54.166670)"
Dhofar 383,139,2001,19.1073,54.81752,"(19.107300, 54.817520)"
El Médano 111,139,2011,-24.85,-70.53333,"(-24.850000, -70.533330)"
Northwest Africa 2262,139,2001,27.8,-7.95,"(27.800000, -7.950000)"
Northwest Africa 3269,139,2006,0,0,"(0.000000, 0.000000)"
Northwest Africa 5351,139,2007,0,0,"(0.000000, 0.000000)"
Northwest Africa 863,139,2000,,,
Sayh al Uhaymir 054,139,2000,20.98283,57.33483,"(20.982830, 57.334830)"
Yamato 983366,138.9,1998,0,0,"(0.000000, 0.000000)"
Jiddat al Harasis 459,138.824,2007,19.73252,56.34167,"(19.732520, 56.341670)"
Allan Hills A77166,138.8,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Grosvenor Mountains 06077,138.8,2006,,,
LaPaz Icefield 02223,138.8,2002,-86.36667,-70,"(-86.366670, -70.000000)"
Asuka 881039,138.75,1988,-72,26,"(-72.000000, 26.000000)"
Asuka 87201,138.74,1987,-72,26,"(-72.000000, 26.000000)"
Asuka 880695,138.69,1988,-72,26,"(-72.000000, 26.000000)"
Asuka 881800,138.69,1988,-72,26,"(-72.000000, 26.000000)"
Dar al Gani 586,138.6,1998,27.0865,16.17317,"(27.086500, 16.173170)"
Jiddat al Harasis 502,138.6,2007,19.75522,56.30673,"(19.755220, 56.306730)"
Larkman Nunatak 06333,138.5,2006,0,0,"(0.000000, 0.000000)"
Miller Range 07103,138.4,2007,0,0,"(0.000000, 0.000000)"
Northwest Africa 1274,138.4,2002,,,
Roberts Massif 04281,138.4,2004,,,
Asuka 881437,138.36,1988,-72,26,"(-72.000000, 26.000000)"
Grosvenor Mountains 95584,138.3,1995,-85.66667,175,"(-85.666670, 175.000000)"
Yamato 793598,138.23,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Allan Hills 84011,138.2,1984,-76.87851,158.61831,"(-76.878510, 158.618310)"
Allan Hills A80128,138.2,1980,-76.68861,159.25667,"(-76.688610, 159.256670)"
Cumulus Hills 04014,138.2,2003,,,
Queen Alexandra Range 93058,138.2,1993,-84.58117,162.66547,"(-84.581170, 162.665470)"
Ramlat as Sahmah 291,138.2,2009,20.52828,55.52977,"(20.528280, 55.529770)"
Roosevelt County 016,138.2,1981,34.1,-103.48333,"(34.100000, -103.483330)"
Asuka 881632,138.11,1988,-72,26,"(-72.000000, 26.000000)"
Miller Range 07172,138.1,2007,0,0,"(0.000000, 0.000000)"
Acfer 070,138,1990,27.68333,4.48333,"(27.683330, 4.483330)"
Acfer 361,138,2002,27.42958,3.87135,"(27.429580, 3.871350)"
Dar al Gani 172,138,1996,27.102,16.02017,"(27.102000, 16.020170)"
Dhofar 386,138,2001,19.10322,54.79433,"(19.103220, 54.794330)"
El Médano 049,138,2011,-24.85,-70.53333,"(-24.850000, -70.533330)"
Hughes 017,138,1991,-30.55167,129.22133,"(-30.551670, 129.221330)"
Northwest Africa 2940,138,2003,,,
Northwest Africa 3057,138,2003,,,
Northwest Africa 3148,138,2004,,,
Northwest Africa 3156,138,2004,,,
Northwest Africa 3266,138,2006,0,0,"(0.000000, 0.000000)"
Northwest Africa 4237,138,2003,,,
Northwest Africa 6554,138,2010,0,0,"(0.000000, 0.000000)"
Pecora Escarpment 91414,138,1991,-85.69516,-69.01524,"(-85.695160, -69.015240)"
Sahara 98120,138,1998,,,
Sahara 98492,138,1998,,,
Yamato 692,138,1969,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 792661,137.96,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
MacAlpine Hills 02543,137.95,2002,,,
Sandford Cliffs 03483,137.94,2003,,,
Yamato 82041,137.94,1982,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 980270,137.91,1998,,,
Reckling Peak 86704,137.9,1986,-76.2372,158.67634,"(-76.237200, 158.676340)"
Yamato 981604,137.86,1998,0,0,"(0.000000, 0.000000)"
Yamato 791974,137.81,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Elephant Moraine 96340,137.8,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
Miller Range 090567,137.8,2009,0,0,"(0.000000, 0.000000)"
Sayh al Uhaymir 205,137.8,2002,20.004,56.76202,"(20.004000, 56.762020)"
Yamato 981810,137.8,1998,0,0,"(0.000000, 0.000000)"
Grosvenor Mountains 95575,137.77,1995,-85.66667,175,"(-85.666670, 175.000000)"
Allan Hills 84264,137.6,1984,-77.05037,157.19686,"(-77.050370, 157.196860)"
MacAlpine Hills 88133,137.6,1988,-84.21667,160.5,"(-84.216670, 160.500000)"
Allan Hills 84103,137.5,1984,-76.75705,158.76999,"(-76.757050, 158.769990)"
MacAlpine Hills 88193,137.5,1988,-84.21667,160.5,"(-84.216670, 160.500000)"
Miller Range 090070,137.5,2009,0,0,"(0.000000, 0.000000)"
Pecora Escarpment 91391,137.5,1991,-85.68838,-68.33979,"(-85.688380, -68.339790)"
Yamato 86055,137.49,1986,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 053341,137.48,2006,-72.77722,75.32833,"(-72.777220, 75.328330)"
Yamato 981724,137.46,1998,0,0,"(0.000000, 0.000000)"
Yamato 791319,137.4,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Sayh al Uhaymir 142,137.36,2002,21.04264,57.29767,"(21.042640, 57.297670)"
Meteorite Hills 00536,137.19,2000,-79.68333,155.75,"(-79.683330, 155.750000)"
Yamato 980308,137.13,1998,,,
Grove Mountains 051785,137.11,2006,-72.77917,75.32917,"(-72.779170, 75.329170)"
Asuka 881886,137.08,1988,-72,26,"(-72.000000, 26.000000)"
Asuka 881465,137.05,1988,-72,26,"(-72.000000, 26.000000)"
Dar al Gani 092,137,1995,27.23317,16.02933,"(27.233170, 16.029330)"
Dar al Gani 1027,137,1999,27.231,16.249,"(27.231000, 16.249000)"
Dar al Gani 664,137,2000,27.23333,16.11667,"(27.233330, 16.116670)"
Dhofar 602,137,2001,18.70712,54.18305,"(18.707120, 54.183050)"
Hammadah al Hamra 143,137,1995,28.41067,13.25333,"(28.410670, 13.253330)"
Northwest Africa 160,137,2000,30.08333,-5.66667,"(30.083330, -5.666670)"
Northwest Africa 3256,137,2006,0,0,"(0.000000, 0.000000)"
Northwest Africa 4284,137,2005,,,
Northwest Africa 4898,137,2007,,,
Northwest Africa 7191,137,2012,0,0,"(0.000000, 0.000000)"
Roosevelt County 082,137,1969,34.08333,-103.56667,"(34.083330, -103.566670)"
Sahara 98429,137,1998,,,
Ramlat al Wahibah 046,136.99,2010,21.33735,58.40237,"(21.337350, 58.402370)"
Asuka 882052,136.94,1988,-72,26,"(-72.000000, 26.000000)"
Yamato 980523,136.93,1998,,,
Dominion Range 03243,136.9,2002,,,
Elephant Moraine 83308,136.9,1983,-76.30361,157.27445,"(-76.303610, 157.274450)"
Dar al Gani 584,136.85,1998,27.1515,16.08267,"(27.151500, 16.082670)"
Yamato 791145,136.82,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 021714,136.81,2003,-72.79,75.29722,"(-72.790000, 75.297220)"
MacAlpine Hills 02508,136.77,2002,,,
Dhofar 842,136.75,2001,19.18833,54.79833,"(19.188330, 54.798330)"
Graves Nunataks 98023,136.7,1998,-86.71667,-141.5,"(-86.716670, -141.500000)"
Miller Range 090074,136.7,2009,0,0,"(0.000000, 0.000000)"
Yamato 791917,136.7,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 82059,136.7,1982,-71.5,35.66667,"(-71.500000, 35.666670)"
Queen Alexandra Range 02110,136.62,2002,-84,168,"(-84.000000, 168.000000)"
Meteorite Hills 01011,136.6,2001,-79.68333,159.75,"(-79.683330, 159.750000)"
Pecora Escarpment 91372,136.6,1991,-85.69922,-68.96758,"(-85.699220, -68.967580)"
Yamato 790752,136.51,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Elephant Moraine 96332,136.5,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
Graves Nunataks 06132,136.5,2006,,,
Northwest Africa 2011,136.5,2002,,,
Northwest Africa 4186,136.5,2002,,,
Queen Alexandra Range 99780,136.5,1999,-84,168,"(-84.000000, 168.000000)"
Asuka 881077,136.44,1988,-72,26,"(-72.000000, 26.000000)"
Queen Alexandra Range 99604,136.4,1999,-84,168,"(-84.000000, 168.000000)"
Northwest Africa 7478,136.35,2012,0,0,"(0.000000, 0.000000)"
Yamato 86754,136.31,1986,-71.5,35.66667,"(-71.500000, 35.666670)"
Elephant Moraine 90443,136.3,1990,-76.27321,156.4404,"(-76.273210, 156.440400)"
Miller Range 07181,136.3,2007,0,0,"(0.000000, 0.000000)"
Northwest Africa 5461,136.3,2003,,,
Northwest Africa 7407,136.2,2010,0,0,"(0.000000, 0.000000)"
Reckling Peak A80234,136.2,1980,-76.23529,158.3267,"(-76.235290, 158.326700)"
Allan Hills A81103,136.1,1981,-76.8249,158.20806,"(-76.824900, 158.208060)"
Roberts Massif 04212,136.1,2004,,,
Kobe,136,1999,34.73333,135.16667,"(34.733330, 135.166670)"
Dar al Gani 213,136,1996,27.12033,16.063,"(27.120330, 16.063000)"
Dar al Gani 367,136,1997,27.85967,15.88017,"(27.859670, 15.880170)"
Dar al Gani 873,136,1999,27.36483,16.17367,"(27.364830, 16.173670)"
Dar al Gani 937,136,2000,27.23333,16.15,"(27.233330, 16.150000)"
Hammadah al Hamra 064,136,1994,28.77767,12.3355,"(28.777670, 12.335500)"
Northwest Africa 1918,136,2003,,,
Northwest Africa 2400,136,2003,,,
Northwest Africa 2898,136,2003,,,
Northwest Africa 3100,136,2003,,,
Northwest Africa 5070,136,2006,,,
Northwest Africa 6262,136,2009,0,0,"(0.000000, 0.000000)"
Northwest Africa 6341,136,2010,0,0,"(0.000000, 0.000000)"
Sayh al Uhaymir 023,136,1999,21.09033,57.24733,"(21.090330, 57.247330)"
Sayh al Uhaymir 104,136,2001,21.01833,57.31333,"(21.018330, 57.313330)"
Tanezrouft 086,136,2003,25.29038,0.05622,"(25.290380, 0.056220)"
Thiel Mountains 99019,136,2000,-85.16048,-94.79135,"(-85.160480, -94.791350)"
LaPaz Icefield 02374,135.96,2002,-86.36667,-70,"(-86.366670, -70.000000)"
Grosvenor Mountains 03096,135.9,2003,,,
Sayh al Uhaymir 478,135.873,2007,20.92257,57.13617,"(20.922570, 57.136170)"
Yamato 791969,135.85,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Grosvenor Mountains 03087,135.8,2003,,,
Yamato 790986,135.79,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Miller Range 090850,135.6,2009,0,0,"(0.000000, 0.000000)"
Queen Alexandra Range 93182,135.5,1993,-84.57535,162.94324,"(-84.575350, 162.943240)"
Yamato 790767,135.45,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Graves Nunataks 06141,135.4,2006,0,0,"(0.000000, 0.000000)"
Grove Mountains 052074,135.4,2006,-72.77528,75.33806,"(-72.775280, 75.338060)"
Larkman Nunatak 06329,135.3,2006,0,0,"(0.000000, 0.000000)"
Shişr 021,135.23,2001,18.60453,53.88757,"(18.604530, 53.887570)"
Sayh al Uhaymir 144,135.2,2002,21.00742,57.26658,"(21.007420, 57.266580)"
